QGC WPL 110
0	1	0	16	2.0	0	0	0	50.50447546562341	45.90675273828343	0	1
1	0	3	16	2.0	0	0	0	50.506817388349006	45.91029940604755	50.0	1
2	0	3	16	2.0	0	0	0	50.50677872575735	45.91032243571113	50.0	1
3	0	3	16	2.0	0	0	0	50.50444628325286	45.90679012503669	50.0	1
4	0	3	16	2.0	0	0	0	50.504417100882314	45.90682751178996	50.0	1
5	0	3	16	2.0	0	0	0	50.506740063165694	45.91034546537471	50.0	1
6	0	3	16	2.0	0	0	0	50.50670140057404	45.9103684950383	50.0	1
7	0	3	16	2.0	0	0	0	50.50438791851176	45.906864898543226	50.0	1
8	0	3	16	2.0	0	0	0	50.504358736141214	45.90690228529649	50.0	1
9	0	3	16	2.0	0	0	0	50.50666273798238	45.91039152470188	50.0	1
10	0	3	16	2.0	0	0	0	50.50662407539072	45.91041455436546	50.0	1
11	0	3	16	2.0	0	0	0	50.50432955377066	45.90693967204975	50.0	1
12	0	3	16	2.0	0	0	0	50.50430037140011	45.906977058803015	50.0	1
13	0	3	16	2.0	0	0	0	50.50658541279906	45.91043758402905	50.0	1
14	0	3	16	2.0	0	0	0	50.506546750207406	45.91046061369263	50.0	1
15	0	3	16	2.0	0	0	0	50.504271189029566	45.90701444555628	50.0	1
16	0	3	16	2.0	0	0	0	50.50424200665901	45.90705183230954	50.0	1
17	0	3	16	2.0	0	0	0	50.50650808761575	45.91048364335621	50.0	1
18	0	3	16	2.0	0	0	0	50.50646942502409	45.910506673019796	50.0	1
19	0	3	16	2.0	0	0	0	50.504212824288466	45.90708921906281	50.0	1
20	0	3	16	2.0	0	0	0	50.50418364191792	45.907126605816075	50.0	1
21	0	3	16	2.0	0	0	0	50.50643076243244	45.91052970268338	50.0	1
22	0	3	16	2.0	0	0	0	50.50639209984078	45.91055273234696	50.0	1
23	0	3	16	2.0	0	0	0	50.504154459547365	45.90716399256934	50.0	1
24	0	3	16	2.0	0	0	0	50.50412527717682	45.9072013793226	50.0	1
25	0	3	16	2.0	0	0	0	50.506353437249125	45.910575762010545	50.0	1
26	0	3	16	2.0	0	0	0	50.50631477465747	45.910598791674126	50.0	1
27	0	3	16	2.0	0	0	0	50.504096094806265	45.907238766075864	50.0	1
28	0	3	16	2.0	0	0	0	50.50406691243572	45.90727615282913	50.0	1
29	0	3	16	2.0	0	0	0	50.50627611206581	45.910621821337706	50.0	1
30	0	3	16	2.0	0	0	0	50.506237449474156	45.910644851001294	50.0	1
31	0	3	16	2.0	0	0	0	50.50403773006517	45.90731353958239	50.0	1
32	0	3	16	2.0	0	0	0	50.50400854769462	45.90735092633566	50.0	1
33	0	3	16	2.0	0	0	0	50.5061987868825	45.910667880664874	50.0	1
34	0	3	16	2.0	0	0	0	50.506160124290844	45.910690910328455	50.0	1
35	0	3	16	2.0	0	0	0	50.50397936532407	45.90738831308892	50.0	1
36	0	3	16	2.0	0	0	0	50.503950182953524	45.907425699842186	50.0	1
37	0	3	16	2.0	0	0	0	50.50612146169919	45.91071393999204	50.0	1
38	0	3	16	2.0	0	0	0	50.50608279910753	45.91073696965562	50.0	1
39	0	3	16	2.0	0	0	0	50.50392100058297	45.90746308659545	50.0	1
40	0	3	16	2.0	0	0	0	50.50389181821242	45.90750047334871	50.0	1
41	0	3	16	2.0	0	0	0	50.506044136515875	45.910759999319204	50.0	1
42	0	3	16	2.0	0	0	0	50.50600547392422	45.91078302898279	50.0	1
43	0	3	16	2.0	0	0	0	50.50386263584188	45.907537860101975	50.0	1
44	0	3	16	2.0	0	0	0	50.50383345347132	45.90757524685524	50.0	1
45	0	3	16	2.0	0	0	0	50.50596681133256	45.91080605864637	50.0	1
46	0	3	16	2.0	0	0	0	50.50592814874091	45.91082908830995	50.0	1
47	0	3	16	2.0	0	0	0	50.503804271100776	45.9076126336085	50.0	1
48	0	3	16	2.0	0	0	0	50.50377508873022	45.90765002036177	50.0	1
49	0	3	16	2.0	0	0	0	50.50588948614925	45.91085211797354	50.0	1
